"Fecha","Cierre","Apertura","Máximo","Mínimo","% var."
"31.07.2001","9.1700","9.1600","9.1920","9.1210","0.11%"
"30.07.2001","9.1600","9.1550","9.1750","9.1000","0.00%"
"27.07.2001","9.1600","9.2300","9.2360","9.1600","-0.70%"
"26.07.2001","9.2250","9.1500","9.2250","9.1250","0.81%"
"25.07.2001","9.1505","9.1405","9.1855","9.1305","0.01%"
"24.07.2001","9.1495","9.0865","9.1525","9.0805","0.65%"
"23.07.2001","9.0900","9.1500","9.1500","9.0640","-0.76%"
"20.07.2001","9.1600","9.1970","9.2330","9.1350","-0.40%"
"19.07.2001","9.1970","9.2200","9.2550","9.1650","-0.20%"
"18.07.2001","9.2150","9.1470","9.2450","9.1070","0.80%"
"17.07.2001","9.1420","9.2850","9.2850","9.1120","-1.49%"
"16.07.2001","9.2800","9.3400","9.3900","9.2600","-0.75%"
"13.07.2001","9.3500","9.3580","9.3950","9.2970","-0.06%"
"12.07.2001","9.3555","9.2575","9.4125","9.2300","1.26%"
"11.07.2001","9.2395","9.1905","9.3465","9.1475","0.62%"
"10.07.2001","9.1830","9.1050","9.1900","9.0720","0.80%"
"09.07.2001","9.1100","9.1300","9.1700","9.0900","-0.22%"
"06.07.2001","9.1300","9.0750","9.2250","9.0650","0.61%"
"05.07.2001","9.0745","9.0835","9.0845","9.0195","-0.09%"
"04.07.2001","9.0825","9.0475","9.1075","9.0475","0.30%"
"03.07.2001","9.0550","9.0230","9.0600","9.0100","0.30%"
"02.07.2001","9.0280","9.0230","9.0370","8.9750","0.00%"
"29.06.2001","9.0280","9.0700","9.1160","9.0150","-0.57%"
"28.06.2001","9.0800","9.0450","9.1010","9.0450","0.22%"
"27.06.2001","9.0605","9.0255","9.0805","9.0255","0.30%"
"26.06.2001","9.0330","9.0670","9.0750","9.0300","-0.25%"
"25.06.2001","9.0560","9.0450","9.0730","9.0380","0.12%"
"22.06.2001","9.0450","9.0700","9.0850","9.0450","-0.29%"
"21.06.2001","9.0715","9.0835","9.0905","9.0425","-0.09%"
"20.06.2001","9.0795","9.0735","9.0925","9.0175","0.01%"
"19.06.2001","9.0785","9.0725","9.0925","9.0075","0.17%"
"18.06.2001","9.0630","9.0150","9.1300","9.0150","0.42%"
"15.06.2001","9.0250","9.1000","9.1310","9.0130","-0.82%"
"14.06.2001","9.1000","9.0535","9.1350","9.0250","0.55%"
"13.06.2001","9.0500","9.1250","9.1450","9.0230","-0.90%"
"12.06.2001","9.1325","9.0515","9.1325","9.0465","0.95%"
"11.06.2001","9.0465","9.0505","9.0805","9.0105","-0.04%"
"08.06.2001","9.0500","9.1000","9.1050","9.0420","-0.55%"
"07.06.2001","9.1000","9.1300","9.1550","9.0950","-0.33%"
"06.06.2001","9.1300","9.1450","9.1450","9.0910","-0.16%"
"05.06.2001","9.1450","9.1720","9.1960","9.0940","-0.22%"
"04.06.2001","9.1650","9.1600","9.1690","9.1250","0.00%"
"01.06.2001","9.1650","9.1845","9.2050","9.1400","-0.11%"
"31.05.2001","9.1750","9.1880","9.2230","9.1380","-0.10%"
"30.05.2001","9.1845","9.1145","9.2035","9.0995","0.85%"
"29.05.2001","9.1070","9.0750","9.1080","9.0620","0.35%"
"28.05.2001","9.0750","9.0870","9.0900","9.0600","-0.27%"
"25.05.2001","9.1000","9.0820","9.1230","9.0750","0.18%"
"24.05.2001","9.0840","9.0850","9.1080","9.0100","0.04%"
"23.05.2001","9.0800","8.9950","9.1100","8.9470","0.94%"
"22.05.2001","8.9950","8.9720","9.0060","8.9210","0.33%"
"21.05.2001","8.9650","9.0220","9.0330","8.9200","-0.68%"
"18.05.2001","9.0265","8.9915","9.0415","8.9635","0.57%"
"17.05.2001","8.9750","9.1520","9.1580","8.9650","-1.86%"
"16.05.2001","9.1450","9.1855","9.2050","9.1450","-0.44%"
"15.05.2001","9.1855","9.1625","9.1925","9.1465","0.27%"
"14.05.2001","9.1610","9.2090","9.2185","9.1300","-0.55%"
"11.05.2001","9.2120","9.2150","9.2370","9.2050","-0.03%"
"10.05.2001","9.2150","9.2000","9.2250","9.1800","0.09%"
"09.05.2001","9.2065","9.2125","9.2415","9.1975","-0.12%"
"08.05.2001","9.2175","9.2055","9.2235","9.1725","0.26%"
"07.05.2001","9.1940","9.2610","9.2900","9.1880","-0.78%"
"04.05.2001","9.2660","9.2690","9.2870","9.2510","0.03%"
"03.05.2001","9.2630","9.3000","9.3200","9.2580","-0.29%"
"02.05.2001","9.2900","9.2500","9.3060","9.2450","0.43%"
"01.05.2001","9.2500","9.2420","9.2800","9.2380","0.03%"
"30.04.2001","9.2470","9.2790","9.2810","9.2280","-0.25%"
"27.04.2001","9.2700","9.3240","9.3520","9.2630","-0.59%"
"26.04.2001","9.3250","9.2990","9.3290","9.2360","0.21%"
"25.04.2001","9.3050","9.2870","9.3450","9.2600","0.20%"
"24.04.2001","9.2865","9.3495","9.3705","9.2595","-0.68%"
"23.04.2001","9.3500","9.4200","9.4380","9.3500","-0.40%"
"20.04.2001","9.3880","9.3170","9.3920","9.2920","0.75%"
"19.04.2001","9.3185","9.2435","9.3265","9.2265","0.85%"
"18.04.2001","9.2400","9.2150","9.2450","9.1400","0.26%"
"17.04.2001","9.2160","9.3180","9.3230","9.2060","-1.08%"
"16.04.2001","9.3170","9.2900","9.3410","9.2900","0.32%"
"13.04.2001","9.2875","9.3075","9.3075","9.2875","-0.35%"
"12.04.2001","9.3200","9.3100","9.3250","9.3050","0.11%"
"11.04.2001","9.3100","9.3000","9.3600","9.2600","-0.51%"
"10.04.2001","9.3575","9.3505","9.3675","9.2625","0.02%"
"09.04.2001","9.3555","9.3875","9.4075","9.3425","-0.37%"
"06.04.2001","9.3900","9.4230","9.4350","9.3880","-0.34%"
"05.04.2001","9.4225","9.4345","9.4435","9.3785","0.03%"
"04.04.2001","9.4200","9.4020","9.4470","9.4020","0.03%"
"03.04.2001","9.4170","9.4200","9.4400","9.3850","0.00%"
"02.04.2001","9.4170","9.4610","9.4750","9.4060","-0.42%"
"30.03.2001","9.4570","9.5350","9.5350","9.4500","-0.75%"
"29.03.2001","9.5280","9.5310","9.5480","9.5080","-0.06%"
"28.03.2001","9.5340","9.5330","9.5600","9.5150","0.00%"
"27.03.2001","9.5340","9.5240","9.5640","9.4990","0.11%"
"26.03.2001","9.5240","9.5560","9.6090","9.4980","-0.46%"
"23.03.2001","9.5680","9.6250","9.6750","9.5490","-0.46%"
"22.03.2001","9.6125","9.5265","9.6415","9.5265","0.93%"
"21.03.2001","9.5240","9.5220","9.5360","9.5080","-0.03%"
"20.03.2001","9.5265","9.5415","9.5785","9.4955","-0.08%"
"19.03.2001","9.5340","9.5850","9.5850","9.5230","-0.37%"
"16.03.2001","9.5690","9.6040","9.6530","9.5580","-0.39%"
"15.03.2001","9.6065","9.5865","9.6155","9.5605","0.29%"
"14.03.2001","9.5790","9.5800","9.6380","9.5490","-0.03%"
"13.03.2001","9.5820","9.6670","9.6830","9.5660","-0.88%"
"12.03.2001","9.6670","9.6520","9.6750","9.6400","0.19%"
"09.03.2001","9.6490","9.6520","9.6890","9.6320","-0.02%"
"08.03.2001","9.6505","9.6425","9.6625","9.6365","0.14%"
"07.03.2001","9.6370","9.6540","9.6670","9.6260","-0.29%"
"06.03.2001","9.6650","9.6350","9.6700","9.5970","0.36%"
"05.03.2001","9.6300","9.6350","9.6350","9.6300","-0.24%"
"02.03.2001","9.6530","9.6700","9.6910","9.6430","-0.19%"
"01.03.2001","9.6715","9.6825","9.7265","9.6685","-0.10%"
"28.02.2001","9.6810","9.6870","9.7120","9.6780","-0.01%"
"27.02.2001","9.6815","9.6645","9.6955","9.6515","0.23%"
"26.02.2001","9.6595","9.6760","9.6905","9.6385","-0.09%"
"23.02.2001","9.6680","9.7060","9.7410","9.6610","-0.32%"
"22.02.2001","9.6990","9.7510","9.7740","9.6960","-0.39%"
"21.02.2001","9.7370","9.6930","9.7500","9.6820","0.45%"
"20.02.2001","9.6935","9.6935","9.7160","9.6655","0.04%"
"19.02.2001","9.6895","9.6945","9.7245","9.6895","-0.08%"
"16.02.2001","9.6975","9.6925","9.7445","9.6895","0.07%"
"15.02.2001","9.6905","9.7245","9.7275","9.6605","-0.22%"
"14.02.2001","9.7120","9.7080","9.7350","9.6950","0.00%"
"13.02.2001","9.7120","9.7090","9.7400","9.6630","0.08%"
"12.02.2001","9.7040","9.7410","9.7690","9.6810","-0.40%"
"09.02.2001","9.7425","9.6785","9.7925","9.6675","0.66%"
"08.02.2001","9.6785","9.6895","9.6995","9.6245","-0.06%"
"07.02.2001","9.6840","9.7030","9.7180","9.6540","-0.10%"
"06.02.2001","9.6940","9.7510","9.7585","9.6590","-0.55%"
"05.02.2001","9.7475","9.7705","9.7875","9.7405","-0.31%"
"02.02.2001","9.7780","9.7820","9.7990","9.7370","-0.06%"
"01.02.2001","9.7840","9.6630","9.7960","9.6630","1.29%"
"31.01.2001","9.6595","9.6705","9.7055","9.6555","-0.19%"
"30.01.2001","9.6780","9.6210","9.7000","9.6180","0.60%"
"29.01.2001","9.6200","9.6630","9.6950","9.6180","-0.64%"
"26.01.2001","9.6820","9.6920","9.7330","9.6655","-0.13%"
"25.01.2001","9.6950","9.6770","9.7410","9.6630","0.14%"
"24.01.2001","9.6810","9.7370","9.7460","9.6480","-0.49%"
"23.01.2001","9.7290","9.7980","9.8030","9.7290","-0.58%"
"22.01.2001","9.7860","9.7900","9.8280","9.7360","-0.12%"
"19.01.2001","9.7975","9.8185","9.8195","9.7655","-0.26%"
"18.01.2001","9.8230","9.8830","9.9125","9.7930","-0.41%"
"17.01.2001","9.8630","9.9540","9.9620","9.8570","-0.90%"
"16.01.2001","9.9530","9.9080","10.0030","9.9030","0.41%"
"15.01.2001","9.9125","9.8835","9.9335","9.8565","-0.08%"
"12.01.2001","9.9200","9.8780","9.9410","9.8410","0.46%"
"11.01.2001","9.8750","9.8180","9.9110","9.8090","0.68%"
"10.01.2001","9.8080","9.7700","9.8550","9.7700","0.32%"
"09.01.2001","9.7765","9.7225","9.8015","9.6935","0.57%"
"08.01.2001","9.7210","9.7650","9.7675","9.6700","-0.37%"
"05.01.2001","9.7575","9.7525","9.8025","9.7075","0.17%"
"04.01.2001","9.7405","9.6525","9.7435","9.5725","0.89%"
"03.01.2001","9.6550","9.8170","9.8630","9.6440","-1.54%"
"02.01.2001","9.8060","9.6400","9.8060","9.6150","1.71%"
"29.12.2000","9.6410","9.5880","9.6500","9.5800","0.58%"
"28.12.2000","9.5850","9.5800","9.6150","9.5750","0.05%"
"27.12.2000","9.5800","9.5750","9.6000","9.5560","0.10%"
"26.12.2000","9.5700","9.5950","9.5950","9.5010","-0.07%"
"25.12.2000","9.5770","9.5770","9.5770","9.5770","0.00%"
"22.12.2000","9.5770","9.6480","9.6620","9.5740","-0.72%"
"21.12.2000","9.6460","9.5230","9.6500","9.5000","1.41%"
"20.12.2000","9.5120","9.4200","9.5350","9.4040","0.93%"
"19.12.2000","9.4240","9.3700","9.4250","9.3550","0.61%"
"18.12.2000","9.3665","9.4145","9.4195","9.3615","-0.54%"
"15.12.2000","9.4170","9.4290","9.4320","9.3990","-0.03%"
"14.12.2000","9.4200","9.4020","9.4260","9.3880","0.24%"
"13.12.2000","9.3975","9.4725","9.4825","9.3845","-0.79%"
"12.12.2000","9.4720","9.4530","9.4900","9.4450","0.20%"
"11.12.2000","9.4530","9.4300","9.4550","9.4070","-0.07%"
"08.12.2000","9.4600","9.4250","9.4640","9.3920","0.46%"
"07.12.2000","9.4165","9.4185","9.4515","9.4085","-0.03%"
"06.12.2000","9.4195","9.3985","9.4335","9.3945","0.22%"
"05.12.2000","9.3990","9.3900","9.4140","9.3570","0.02%"
"04.12.2000","9.3975","9.4055","9.4275","9.3955","-0.11%"
"01.12.2000","9.4075","9.4225","9.4575","9.3925","-0.14%"
"30.11.2000","9.4210","9.4100","9.4530","9.3840","0.26%"
"29.11.2000","9.3970","9.4300","9.4390","9.3750","-0.30%"
"28.11.2000","9.4255","9.3655","9.4305","9.3655","0.58%"
"27.11.2000","9.3710","9.4025","9.4025","9.3550","-0.27%"
"24.11.2000","9.3965","9.3325","9.4075","9.3325","-0.08%"
"23.11.2000","9.4040","9.4160","9.4200","9.3900","0.06%"
"22.11.2000","9.3980","9.3760","9.4080","9.3640","0.21%"
"21.11.2000","9.3785","9.4075","9.4485","9.3715","-0.36%"
"20.11.2000","9.4120","9.3850","9.5060","9.3850","-0.55%"
"17.11.2000","9.4645","9.4955","9.5325","9.4425","-0.29%"
"16.11.2000","9.4920","9.4340","9.5060","9.4280","0.65%"
"15.11.2000","9.4305","9.5045","9.5225","9.4305","-0.77%"
"14.11.2000","9.5040","9.5140","9.5200","9.4630","-0.16%"
"13.11.2000","9.5190","9.5280","9.6130","9.5050","-0.55%"
"10.11.2000","9.5720","9.6320","9.6490","9.5600","-0.58%"
"09.11.2000","9.6275","9.6585","9.6875","9.6185","-0.27%"
"08.11.2000","9.6540","9.6070","9.6640","9.5760","0.49%"
"07.11.2000","9.6070","9.6730","9.7090","9.6010","-0.60%"
"06.11.2000","9.6650","9.6480","9.6700","9.6300","0.17%"
"03.11.2000","9.6485","9.5825","9.6585","9.5675","0.76%"
"02.11.2000","9.5755","9.5985","9.6025","9.5635","-0.19%"
"01.11.2000","9.5935","9.5665","9.6065","9.5615","0.27%"
"31.10.2000","9.5675","9.5925","9.6005","9.5025","-0.40%"
"30.10.2000","9.6060","9.5840","9.6180","9.5340","-0.02%"
"27.10.2000","9.6080","9.6330","9.6570","9.6020","-0.49%"
"26.10.2000","9.6555","9.6795","9.7215","9.6455","-0.28%"
"25.10.2000","9.6825","9.5925","9.6855","9.5925","0.67%"
"24.10.2000","9.6185","9.5925","9.6195","9.5635","0.26%"
"23.10.2000","9.5940","9.5570","9.6010","9.5540","0.30%"
"20.10.2000","9.5650","9.5350","9.5800","9.4710","0.28%"
"19.10.2000","9.5385","9.5515","9.5575","9.5155","-0.26%"
"18.10.2000","9.5635","9.5495","9.6645","9.5465","0.19%"
"17.10.2000","9.5450","9.5390","9.5850","9.5100","0.09%"
"16.10.2000","9.5360","9.4540","9.5490","9.4540","0.17%"
"13.10.2000","9.5195","9.5855","9.6255","9.5155","-0.81%"
"12.10.2000","9.5970","9.4760","9.6060","9.4530","1.30%"
"11.10.2000","9.4740","9.4640","9.5030","9.4530","0.02%"
"10.10.2000","9.4725","9.4545","9.4795","9.4545","0.07%"
"09.10.2000","9.4660","9.4560","9.4810","9.4540","0.01%"
"06.10.2000","9.4650","9.4520","9.5060","9.4300","0.16%"
"05.10.2000","9.4495","9.4435","9.4635","9.4335","-0.11%"
"04.10.2000","9.4595","9.4335","9.4635","9.4145","0.36%"
"03.10.2000","9.4260","9.4160","9.4320","9.3870","0.10%"
"02.10.2000","9.4170","9.4300","9.4470","9.4070","-0.28%"
"29.09.2000","9.4435","9.4455","9.4755","9.4135","-0.03%"
"28.09.2000","9.4460","9.4160","9.4500","9.4100","0.28%"
"27.09.2000","9.4195","9.4195","9.4505","9.4045","0.02%"
"26.09.2000","9.4175","9.4235","9.4415","9.3865","-0.07%"
"25.09.2000","9.4240","9.4020","9.4400","9.3760","0.07%"
"22.09.2000","9.4175","9.4775","9.5195","9.3985","-0.74%"
"21.09.2000","9.4875","9.4475","9.4885","9.4185","0.37%"
"20.09.2000","9.4525","9.3925","9.4875","9.3675","0.64%"
"19.09.2000","9.3920","9.4390","9.4490","9.3890","-0.53%"
"18.09.2000","9.4425","9.4035","9.4535","9.3965","0.48%"
"15.09.2000","9.3975","9.2725","9.4065","9.2635","1.10%"
"14.09.2000","9.2950","9.3070","9.3350","9.2880","-0.13%"
"13.09.2000","9.3070","9.2490","9.3280","9.2450","0.63%"
"12.09.2000","9.2485","9.2495","9.2835","9.2385","-0.04%"
"11.09.2000","9.2520","9.3120","9.3120","9.2500","-0.52%"
"08.09.2000","9.3000","9.2910","9.3440","9.2700","0.11%"
"07.09.2000","9.2900","9.3380","9.3510","9.2830","-0.52%"
"06.09.2000","9.3385","9.2845","9.3585","9.2775","0.60%"
"05.09.2000","9.2830","9.2200","9.2860","9.2090","0.68%"
"04.09.2000","9.2200","9.2350","9.2350","9.2060","-0.05%"
"01.09.2000","9.2250","9.2000","9.2390","9.1890","0.23%"
"31.08.2000","9.2035","9.1945","9.2125","9.1735","0.16%"
"30.08.2000","9.1885","9.1965","9.2275","9.1775","-0.41%"
"29.08.2000","9.2260","9.2250","9.2460","9.2150","0.07%"
"28.08.2000","9.2200","9.2370","9.2370","9.1970","-0.15%"
"25.08.2000","9.2335","9.2135","9.2495","9.1535","0.24%"
"24.08.2000","9.2110","9.2320","9.2580","9.2090","-0.28%"
"23.08.2000","9.2365","9.2495","9.3205","9.2275","-0.11%"
"22.08.2000","9.2465","9.2355","9.2565","9.2055","-0.15%"
"21.08.2000","9.2600","9.2900","9.2900","9.2430","-0.38%"
"18.08.2000","9.2950","9.1560","9.3160","9.1500","1.45%"
"17.08.2000","9.1620","9.2050","9.2290","9.1540","-0.28%"
"16.08.2000","9.1875","9.2085","9.2225","9.1525","-0.20%"
"15.08.2000","9.2060","9.2680","9.2940","9.1960","-0.70%"
"14.08.2000","9.2705","9.2735","9.2915","9.2085","0.08%"
"11.08.2000","9.2635","9.3265","9.3405","9.2435","-0.73%"
"10.08.2000","9.3315","9.3265","9.3415","9.3115","0.14%"
"09.08.2000","9.3180","9.3320","9.3400","9.3120","-0.15%"
"08.08.2000","9.3320","9.3140","9.3470","9.3140","0.10%"
"07.08.2000","9.3225","9.3145","9.3465","9.3145","-0.06%"
"04.08.2000","9.3285","9.3305","9.3930","9.2985","-0.55%"
"03.08.2000","9.3800","9.3570","9.4250","9.3570","0.20%"
"02.08.2000","9.3610","9.3460","9.3810","9.3400","0.14%"
"01.08.2000","9.3475","9.3325","9.3945","9.3275","0.08%"
"31.07.2000","9.3400","9.3550","9.3980","9.3350","-0.29%"
"28.07.2000","9.3675","9.3605","9.4245","9.3425","0.13%"
"27.07.2000","9.3550","9.3450","9.3750","9.3450","-0.10%"
"26.07.2000","9.3640","9.3540","9.3740","9.3390","0.12%"
"25.07.2000","9.3525","9.3425","9.3875","9.3325","-0.23%"
"24.07.2000","9.3745","9.3645","9.3775","9.3185","0.10%"
"21.07.2000","9.3650","9.3490","9.3700","9.3350","0.17%"
"20.07.2000","9.3490","9.4410","9.4500","9.3330","-0.89%"
"19.07.2000","9.4330","9.3480","9.4400","9.3450","0.96%"
"18.07.2000","9.3430","9.3270","9.3560","9.2950","0.14%"
"17.07.2000","9.3300","9.3650","9.3790","9.3100","-0.90%"
"14.07.2000","9.4145","9.4895","9.5065","9.4035","-0.45%"
"13.07.2000","9.4575","9.4545","9.4725","9.4195","0.19%"
"12.07.2000","9.4400","9.4720","9.5000","9.4100","-0.33%"
"11.07.2000","9.4715","9.4615","9.4765","9.4205","0.07%"
"10.07.2000","9.4650","9.5100","9.5100","9.4550","-0.50%"
"07.07.2000","9.5125","9.5675","9.5725","9.4855","-0.50%"
"06.07.2000","9.5600","9.5420","9.6100","9.5320","0.16%"
"05.07.2000","9.5445","9.5185","9.5835","9.4385","0.36%"
"04.07.2000","9.5100","9.5350","9.5450","9.4700","-0.23%"
"03.07.2000","9.5320","9.7430","9.7430","9.4950","-2.81%"
"30.06.2000","9.8075","9.8725","9.9045","9.7725","-1.06%"
"29.06.2000","9.9125","9.9805","10.0125","9.8925","-0.54%"
"28.06.2000","9.9660","10.0210","10.0660","9.9440","-0.98%"
"27.06.2000","10.0650","10.0750","10.1570","10.0450","-0.11%"
"26.06.2000","10.0760","9.9560","10.0860","9.9560","1.16%"
"23.06.2000","9.9600","9.9390","10.0180","9.9280","-0.07%"
"22.06.2000","9.9670","9.8520","9.9720","9.8020","1.14%"
"21.06.2000","9.8550","9.8450","9.9170","9.8300","-0.18%"
"20.06.2000","9.8725","9.8675","9.8875","9.8315","0.05%"
"19.06.2000","9.8680","9.8990","9.9340","9.8620","-0.12%"
"16.06.2000","9.8800","9.8350","9.9600","9.8350","0.14%"
"15.06.2000","9.8660","9.7980","9.8950","9.7580","0.93%"
"14.06.2000","9.7750","9.7730","9.8170","9.7630","-0.16%"
"13.06.2000","9.7905","9.7695","9.8245","9.7395","0.06%"
"12.06.2000","9.7850","9.9150","9.9230","9.7850","-1.09%"
"09.06.2000","9.8930","9.9640","9.9920","9.8790","-0.60%"
"08.06.2000","9.9525","9.8555","9.9975","9.7815","1.14%"
"07.06.2000","9.8400","9.7820","9.8970","9.7720","0.85%"
"06.06.2000","9.7575","9.5815","9.7925","9.5485","1.80%"
"05.06.2000","9.5845","9.5545","9.5975","9.5225","0.39%"
"02.06.2000","9.5470","9.5120","9.5650","9.4920","0.28%"
"01.06.2000","9.5200","9.5180","9.5330","9.4980","-0.03%"
"31.05.2000","9.5225","9.5175","9.5355","9.5175","0.08%"
"30.05.2000","9.5150","9.5420","9.5420","9.5120","-0.26%"
"29.05.2000","9.5400","9.5300","9.5550","9.5300","-0.08%"
"26.05.2000","9.5475","9.5125","9.5695","9.4845","0.10%"
"25.05.2000","9.5375","9.5045","9.5375","9.4675","0.61%"
"24.05.2000","9.4800","9.5480","9.5610","9.4480","-0.69%"
"23.05.2000","9.5460","9.5180","9.5520","9.4880","0.38%"
"22.05.2000","9.5100","9.5550","9.6000","9.5080","-0.62%"
"19.05.2000","9.5695","9.5635","9.6425","9.5485","0.06%"
"18.05.2000","9.5640","9.5410","9.5970","9.5390","0.29%"
"17.05.2000","9.5360","9.4950","9.5630","9.4950","0.33%"
"16.05.2000","9.5050","9.5280","9.5360","9.4860","-0.26%"
"15.05.2000","9.5300","9.5630","9.6100","9.5290","-0.57%"
"12.05.2000","9.5850","9.5800","9.5990","9.5530","0.04%"
"11.05.2000","9.5810","9.5730","9.6400","9.5670","-0.35%"
"10.05.2000","9.6150","9.4880","9.6540","9.4830","1.13%"
"09.05.2000","9.5080","9.4830","9.5440","9.4550","0.64%"
"08.05.2000","9.4480","9.4630","9.5180","9.4430","-0.16%"
"05.05.2000","9.4630","9.4160","9.5080","9.3930","0.46%"
"04.05.2000","9.4200","9.3850","9.4500","9.3800","0.27%"
"03.05.2000","9.3950","9.3400","9.4050","9.3370","0.59%"
"02.05.2000","9.3400","9.3220","9.3550","9.3200","0.19%"
"01.05.2000","9.3220","9.3870","9.3870","9.3150","-0.75%"
"28.04.2000","9.3920","9.4300","9.4300","9.3880","-0.40%"
"27.04.2000","9.4300","9.4280","9.4720","9.4130","0.17%"
"26.04.2000","9.4140","9.4000","9.4170","9.3910","0.15%"
"25.04.2000","9.4000","9.4150","9.4200","9.3850","-0.42%"
"24.04.2000","9.4400","9.4200","9.4860","9.4200","0.37%"
"21.04.2000","9.4050","9.4000","9.4050","9.3950","0.14%"
"20.04.2000","9.3920","9.4200","9.4200","9.3920","-0.31%"
"19.04.2000","9.4210","9.3800","9.4370","9.3800","0.33%"
"18.04.2000","9.3900","9.4030","9.4520","9.3850","-0.40%"
"17.04.2000","9.4280","9.4730","9.5480","9.4230","-1.07%"
"14.04.2000","9.5300","9.4260","9.5700","9.4260","0.92%"
"13.04.2000","9.4430","9.4330","9.4440","9.3890","0.11%"
"12.04.2000","9.4330","9.3730","9.4450","9.3550","0.58%"
"11.04.2000","9.3790","9.3300","9.4330","9.2930","0.29%"
"10.04.2000","9.3520","9.2840","9.3590","9.2740","0.65%"
"07.04.2000","9.2920","9.3530","9.3650","9.2920","-0.76%"
"06.04.2000","9.3630","9.3800","9.3900","9.3450","-0.15%"
"05.04.2000","9.3775","9.3305","9.4355","9.3205","0.50%"
"04.04.2000","9.3305","9.2805","9.4525","9.2505","0.39%"
"03.04.2000","9.2945","9.2565","9.3205","9.2505","0.35%"
"31.03.2000","9.2620","9.2830","9.3010","9.2500","-0.45%"
"30.03.2000","9.3040","9.2690","9.3410","9.2480","0.46%"
"29.03.2000","9.2610","9.2250","9.2840","9.2070","0.42%"
"28.03.2000","9.2220","9.2090","9.2350","9.1750","0.28%"
"27.03.2000","9.1960","9.2150","9.2250","9.1650","-0.23%"
"24.03.2000","9.2170","9.2100","9.2250","9.1200","0.08%"
"23.03.2000","9.2100","9.2460","9.2820","9.2000","-0.39%"
"22.03.2000","9.2460","9.2880","9.2970","9.2370","-0.47%"
"21.03.2000","9.2895","9.3025","9.3225","9.2875","-0.30%"
"20.03.2000","9.3170","9.3200","9.3290","9.3020","-0.01%"
"17.03.2000","9.3180","9.3320","9.3550","9.3090","-0.18%"
"16.03.2000","9.3350","9.3100","9.3350","9.3080","0.14%"
"15.03.2000","9.3220","9.3320","9.3580","9.3150","-0.19%"
"14.03.2000","9.3400","9.3180","9.3400","9.3050","0.21%"
"13.03.2000","9.3200","9.3200","9.3850","9.2950","-0.05%"
"10.03.2000","9.3250","9.2870","9.3350","9.2800","0.46%"
"09.03.2000","9.2820","9.2670","9.2980","9.2550","0.18%"
"08.03.2000","9.2650","9.2900","9.2910","9.2470","-0.18%"
"07.03.2000","9.2820","9.3300","9.3450","9.2700","-0.49%"
"06.03.2000","9.3280","9.3150","9.3300","9.3050","0.10%"
"03.03.2000","9.3190","9.3130","9.3220","9.2950","-0.05%"
"02.03.2000","9.3235","9.3285","9.3525","9.3185","-0.23%"
"01.03.2000","9.3450","9.3720","9.3750","9.3400","-0.26%"
"29.02.2000","9.3690","9.3850","9.3850","9.3520","-0.17%"
"28.02.2000","9.3850","9.3820","9.4170","9.3650","0.05%"
"25.02.2000","9.3800","9.3880","9.3900","9.3650","-0.04%"
"24.02.2000","9.3835","9.3725","9.4095","9.3475","0.09%"
"23.02.2000","9.3750","9.4250","9.4300","9.3600","-0.56%"
"22.02.2000","9.4275","9.4075","9.4575","9.3625","0.19%"
"21.02.2000","9.4100","9.3970","9.4200","9.3800","0.16%"
"18.02.2000","9.3950","9.3550","9.4000","9.3159","0.37%"
"17.02.2000","9.3600","9.3650","9.4010","9.3600","-0.07%"
"16.02.2000","9.3670","9.3540","9.3870","9.3540","-0.02%"
"15.02.2000","9.3690","9.3810","9.4010","9.3450","-0.28%"
"14.02.2000","9.3950","9.4270","9.4370","9.3950","-0.34%"
"11.02.2000","9.4270","9.4170","9.4350","9.4050","0.07%"
"10.02.2000","9.4200","9.4300","9.5200","9.4050","-0.16%"
"09.02.2000","9.4350","9.4000","9.4420","9.3860","0.40%"
"08.02.2000","9.3970","9.4250","9.4270","9.3950","-0.27%"
"07.02.2000","9.4220","9.4450","9.4450","9.4170","-0.26%"
"04.02.2000","9.4470","9.4950","9.5100","9.4100","-0.45%"
"03.02.2000","9.4900","9.5350","9.5400","9.4550","-0.52%"
"02.02.2000","9.5400","9.5910","9.6180","9.5140","-0.56%"
"01.02.2000","9.5935","9.5905","9.6055","9.5505","0.07%"
"31.01.2000","9.5870","9.6100","9.6700","9.5850","-0.18%"
"28.01.2000","9.6045","9.5375","9.6045","9.5275","0.72%"
"27.01.2000","9.5360","9.5000","9.5470","9.4930","0.33%"
"26.01.2000","9.5050","9.5230","9.5400","9.5000","-0.16%"
"25.01.2000","9.5200","9.5350","9.5550","9.5050","-0.05%"
"24.01.2000","9.5245","9.4705","9.5325","9.4395","0.63%"
"21.01.2000","9.4650","9.4300","9.5140","9.4200","0.37%"
"20.01.2000","9.4300","9.4120","9.4580","9.3850","0.16%"
"19.01.2000","9.4150","9.4100","9.4520","9.4050","0.05%"
"18.01.2000","9.4100","9.4230","9.4710","9.3950","-0.15%"
"17.01.2000","9.4240","9.4150","9.4350","9.4090","0.04%"
"14.01.2000","9.4200","9.4900","9.4950","9.4100","-0.58%"
"13.01.2000","9.4750","9.5350","9.5450","9.4740","-0.63%"
"12.01.2000","9.5350","9.5150","9.5850","9.4990","0.19%"
