Anio\Categoria\Pais\Genero\ComoSeEntero\ReferenciaCelular
2015\Aficionado\Colombia\\Convocatoria\Samsung Galaxy Grand
2015\Aficionado\Colombia\\Convocatoria\Samsung Galaxy S5
2015\Profesional\Colombia\\Convocatoria\Sony Xperia Aqua / Tablet Nexus 7
2015\Aficionado\Colombia\\Convocatoria\Huawei Acent P7
2015\Aficionado\Colombia\Thriller\Convocatoria\HUAWEI Y530-U051
2015\Profesional\Colombia\\Convocatoria\Iphone 5 y SONY XPIRIA Z3
2015\Aficionado\Colombia\Suspenso, terror\Convocatoria\Moto G 2da generación (2014)
2015\Aficionado\Colombia\Drama, Familia\Convocatoria\IPHONE 4 Y IPHONE 5S
2015\Aficionado\Colombia\Cine experimental\Convocatoria\i phone 6
2015\Profesional\Colombia\\Convocatoria\samsung S4
2015\Profesional\Colombia\Drama\Convocatoria\Phone 6 y iPhone 5s
2015\Profesional\Colombia\Documental\Convocatoria\sendtel GB/T 18287 - 2014
2015\Infantil\Colombia\\Convocatoria\Iphone 6
2015\Aficionado\Colombia\Romanticas\Convocatoria\Sony Ericson Xperia M2
2015\Aficionado\Colombia\Cine experimental animación\Convocatoria\Video Iphone 4 Voz en off Azumi C+Plus
2015\Profesional\Colombia\Thriller\Convocatoria\IPHONE 6
2015\Aficionado\Colombia\Suspenso\Convocatoria\iPhone 6 y iPhone 6Plus
2015\Aficionado\Colombia\Cine experimental\Convocatoria\Iphone 4S - Windows Phone Lumia 520
2015\Profesional\Colombia\\Convocatoria\iPhone 4s, Iphone 5s y Samsung Kzoom
2015\Aficionado\Colombia\\Convocatoria\Samsung Galaxy Trend Lite Gt S7390l, Galaxy S3 mini GT-I8190l
2015\Profesional\Irán\\Convocatoria\
2015\Aficionado\Colombia\Cine Experimental\Convocatoria\iPhone 4S
2015\Aficionado\Colombia\Drama no se puede publicar\Convocatoria\HUAWEI G610
2015\Aficionado\España\\Convocatoria\LG, S3.
2015\Profesional\Colombia\Romántica\Convocatoria\Iphone 5
2015\Infantil\Colombia\\Convocatoria\Iphone 4s, Samsung Galaxy Note 3
2015\Profesional\España\Documental\Convocatoria\iPad 3
2015\Aficionado\Colombia\\Convocatoria\Iphone 5c, Ipod touch, Ipad mini
2015\Profesional\Colombia\Drama, basadas en historia real\Convocatoria\Sony Xperia M
2015\Aficionado\Colombia\Drama, Familia\Convocatoria\Huawei Y530
2015\Aficionado\Colombia\\Convocatoria\Azumi a50c - Avvio 778
2015\Profesional\Colombia\Drama, familia\Convocatoria\SAMSUNG GALAXY ACE GT-S5830M
2015\Aficionado\Colombia\Drama\Convocatoria\Iphone 6
2015\Profesional\Colombia\Drama\Convocatoria\Iphone 5c
2015\Infantil\Colombia\\Convocatoria\MOTO G XT 1032
2015\Aficionado\Colombia\Comedia\Convocatoria\MOTOROLA PHOTON MB855
2015\Profesional\Colombia\\Convocatoria\Iphone 5S
2015\Profesional\Colombia\Drama\Convocatoria\i phone 6
2015\Infantil\Colombia\\Convocatoria\Xperia Z2
2015\Aficionado\Colombia\Drama\Convocatoria\SAMSUNG GALAXY ACE II
2015\Aficionado\Colombia\Documental\Convocatoria\Alcatel onetouch
2015\Aficionado\Colombia\\Convocatoria\Samsung galaxi 3
2015\Aficionado\Colombia\Basadas en historias reales, documental\Convocatoria\iPhone 6
2015\Aficionado\Colombia\Ciencia ficción\Convocatoria\LANIX S700
2015\Aficionado\Colombia\Romántica, banda sonora original\Convocatoria\Iphone 5
2015\Profesional\Colombia\Erotico\Convocatoria\IPHONE 5
2015\Infantil\Colombia\\Convocatoria\F18LX2NVFFGC
2015\Aficionado\Colombia\Comedia\Convocatoria\LG G2
2015\Aficionado\Colombia\Cine experimental\Convocatoria\iphone 3gs
2015\Aficionado\Colombia\Drama\Convocatoria\Motorola(MOTO G 2
2015\Aficionado\Colombia\Ciencia Ficción\Convocatoria\samsung galaxy s4
2015\Infantil\Colombia\Terror\Convocatoria\I PHONE 6
2015\Aficionado\Colombia\Terror\Convocatoria\Lanix S700, Blackberry, Tablet Lenovo A2107AH, Moto G,
2015\Profesional\España\\Convocatoria\
2015\Aficionado\Colombia\Drama, familia, triste\Convocatoria\Lumia 610
2015\Profesional\España\\Convocatoria\Sony experia
2015\Infantil\Colombia\\Convocatoria\moto g
2015\Aficionado\Colombia\\Convocatoria\Samsung Galaxy Alpha
2015\Aficionado\Colombia\Drama Banda Sonora original\Convocatoria\motorola G
2015\Infantil\Colombia\\Convocatoria\Samsum Galaxy mini 4
2015\Aficionado\Colombia\Terror, suspenso\Convocatoria\Xperia Z3- Mini ipad
2015\Infantil\Colombia\\Convocatoria\IPHONE 6
2015\Aficionado\Colombia\Drama\Convocatoria\Motorola Moto E
2015\Aficionado\Colombia\Suspenso, terror\Convocatoria\Samsumg Motorola G y Samsumg S3
2015\Aficionado\Colombia\\Convocatoria\SONY XPERIA Z3 COMPACT / ETB 4G
2015\Aficionado\Colombia\\Convocatoria\Microsoft Lumia 535
2015\Profesional\España\Drama, familia\Convocatoria\
2015\Aficionado\Colombia\Romántica\Convocatoria\iphon 5S
2015\Aficionado\Colombia\Animación\Convocatoria\Samsung Galaxy S4
2015\Aficionado\Colombia\Documental\Convocatoria\Motorola G primera generacion
2015\Profesional\Colombia\\Convocatoria\iPhone 5S
2015\Aficionado\Colombia\Stop motion\Convocatoria\iPhone 5C 16GB
2015\Aficionado\Colombia\Stop Motion, animación\Convocatoria\Iphone 6, Iphone 5, Ipad.
2015\Profesional\Venezuela\\Convocatoria\Samsung Galaxy S
2015\Aficionado\Colombia\Comedia\Convocatoria\Ipad Mini y Iphone 4s
2015\Profesional\Colombia\Drama,\Convocatoria\iPhone 6
2015\Infantil\Colombia\\Convocatoria\IPHON 5, IPHON 4S, MOTO G.
2015\Profesional\Colombia\Thriller\Convocatoria\samsung Galaxy A3
2015\Profesional\Colombia\Romántica\Convocatoria\iPhone 4
2015\Aficionado\Colombia\Cine experimental\Convocatoria\Motorola Moto G
2015\Aficionado\Colombia\Thriller\Convocatoria\Samsung Galaxy core duos
2015\Profesional\Colombia\Romántica\Convocatoria\Sony Xpiria Z1
2015\Profesional\Colombia\\Convocatoria\iPhone 6
2015\Infantil\Colombia\Drama\Convocatoria\Iphone 5s, Ipad Mini, Motorola MotoG, Nokia Lumia 520.
2015\Aficionado\Colombia\\Convocatoria\HUAWEI P7
2015\Infantil\Colombia\Comedia\Convocatoria\iPhone 4s & Samsung S3
2015\Aficionado\Colombia\Comedia\Convocatoria\Samsung Galaxy S3 I9300
2015\Profesional\España\Romántica\Convocatoria\
2015\Infantil\Colombia\\Convocatoria\
2015\Aficionado\Colombia\Drama\Convocatoria\Alcatel One Touch Pop C7
2015\Aficionado\Colombia\Drama\Convocatoria\iPhone 6
2015\Aficionado\Colombia\Romántica\Convocatoria\i phone 5
2015\Aficionado\Colombia\Drama, Familia\Convocatoria\iPhone 4
2015\Aficionado\Colombia\\Convocatoria\huawei y600
2015\Aficionado\Colombia\Drama\Convocatoria\smarphone HTC desire y Samsung
2015\Profesional\Colombia\Comedia\Convocatoria\Samsung Galaxy s4
2015\Profesional\Colombia\Ciencia Ficción\Convocatoria\Samsung Galaxy S4 & Samsung Galaxy S4 Mini
2015\Profesional\Colombia\Drama\Convocatoria\ALCATEL ONETOUCH 03-35
2015\Infantil\Colombia\\Convocatoria\IPHONE 5s
2015\Aficionado\Colombia\Familia\Convocatoria\samsung galaxy GRAND 2
2015\Aficionado\Colombia\\Convocatoria\Huawei G510
2015\Infantil\Colombia\\Convocatoria\IPhone 5
2015\Aficionado\Colombia\Ciencia Ficción\Convocatoria\Sony Xperia T
2015\Infantil\Colombia\\Convocatoria\Samsung Galaxy Ace 3 GT-S7275B
2015\Profesional\Colombia\Acción, Familia, banda sonora original\Convocatoria\moto x - huawei
2015\Aficionado\Colombia\Cine experimental\Convocatoria\ZTE BLADE 12
2015\Profesional\Colombia\Drama\Convocatoria\Motorola G-2
2015\Infantil\Colombia\\Convocatoria\SM-T210 8GB
2015\Aficionado\Colombia\Drama\Convocatoria\Samsung galaxy Core Prime y Alcatel Idol Mini
2015\Aficionado\Colombia\Drama\Convocatoria\LG G3
2015\Infantil\Colombia\\Convocatoria\Xperia M2 Dual
2015\Infantil\Colombia\\Convocatoria\SAMSUNG GALAXY S4 ZOOM SC-101
2015\Infantil\Colombia\\Convocatoria\Motorola G, Samsung galaxy s duos
2015\Infantil\Colombia\\Convocatoria\Avvio 793 gamma baja-media
2015\Aficionado\México\Romántica\Convocatoria\Iphone 5s
2015\Aficionado\Colombia\Drama\Convocatoria\1 iPad y un iPhone, ambos marca Apple
2015\Aficionado\Colombia\Drama, romántica\Convocatoria\Motorola XT1063
2015\Aficionado\Colombia\\Convocatoria\moto G
2015\Aficionado\Colombia\Comedia, Familia\Convocatoria\Samsung Galaxy Grand 2
2015\Aficionado\Colombia\Drama\Convocatoria\I-phone 4s
2015\Profesional\Colombia\Thriller\Convocatoria\Motorola X y Huawei 511
2015\Profesional\Colombia\Thriller\Convocatoria\iPhone 5
2015\Profesional\Colombia\Drama\Convocatoria\Samsung Galaxy S5
2015\Aficionado\Colombia\Suspenso\Convocatoria\Sony Xperia Z3
2015\Aficionado\Colombia\Drama\Convocatoria\Azumi A50+ / Alcatel One Touch c7 / iphone 4 s
2015\Profesional\Colombia\Documental\Convocatoria\SONY XPERIA, NOKIA LUMIA.
2015\Aficionado\Colombia\Suspenso, Terror\Convocatoria\HUAWEI ASCEND G630
2015\Aficionado\Colombia\Drama\Convocatoria\Samsung Galaxy Core 2
2015\Aficionado\Colombia\Romántica\Convocatoria\SAMSUNG GALAXY GRAND MAX
2015\Aficionado\Colombia\Terror, suspenso\Convocatoria\GALAXY S4 MINI, SAMSUNG
2015\Profesional\Colombia\\Convocatoria\Samsung S5 mini, Motorola Moto G, Iphone 6, HTC Onex, Samsung S4.
2015\Aficionado\Colombia\Drama\Convocatoria\SONY XPERIA Z3
2015\Profesional\Colombia\\Convocatoria\iPhone 5s
2015\Aficionado\Colombia\Drama\Convocatoria\iphone 5S
2015\Profesional\Colombia\Documental, Familia\Convocatoria\Iphone 5
2015\Profesional\Colombia\\Convocatoria\iPhone 5 (app MoviePro)
2015\Aficionado\Colombia\Drama\Convocatoria\Huawei Y330
2015\Profesional\Ecuador\Drama, familia, triste\Convocatoria\IPHONE 5
2015\Aficionado\Colombia\Drama\Convocatoria\Samsung galaxy Core Prime y Alcatel Idol Mini
2015\Aficionado\Colombia\Familia\Convocatoria\IPhone 5c
2015\Aficionado\Colombia\Documental\Convocatoria\motorola moto G 2da generación
2015\Aficionado\Colombia\Documental\Convocatoria\iPhone 6 y iPhone 6 Plus
2015\Profesional\Colombia\Drama\Convocatoria\Iphone 5
2015\Profesional\Colombia\Drama\Convocatoria\Iphone 5C
2015\Profesional\Colombia\Drama\Convocatoria\Iphone 4
2015\Profesional\España\Documental\Convocatoria\iPhone y Cámara Pro
2015\Profesional\Colombia\Drama, familia\Convocatoria\Samsung Galaxy S4
2015\Aficionado\Colombia\drama\Convocatoria\Samsung Galaxy SIII
2015\Infantil\Colombia\\Convocatoria\Huawei Y600
2015\Aficionado\Colombia\Cine experimental\Convocatoria\Blackberry 9300
2015\Aficionado\México\Cine experimental, desnudo\Convocatoria\iphone4
2015\Aficionado\Colombia\Cine experimental\Convocatoria\Iphone 6
2015\Profesional\Colombia\Ciencia Ficción\Convocatoria\Iphone 6 y Sony Z Xperia
2015\Aficionado\Colombia\\Convocatoria\SONY XPERIA Z3 Compact
2015\Aficionado\Colombia\Drama\Convocatoria\SAMSUNG GALAXY S4
2015\Aficionado\Colombia\\Convocatoria\Iphone 6, Iphone 6 Plus, Moto G
2015\Aficionado\Colombia\Comedia\Convocatoria\huawei y600
2015\Infantil\Colombia\\Convocatoria\samsung
2015\Aficionado\Colombia\Drama\Convocatoria\Iphone 4
2015\Aficionado\Colombia\\Convocatoria\Motorola XT 925
2015\Aficionado\Colombia\Comedia\Convocatoria\samsung s4
2015\Aficionado\Colombia\Suspenso\Convocatoria\Huawei modelo G510-0251
2015\Profesional\Colombia\Documental\Convocatoria\MSUNG NOTE 3 , SAMSUNG S4 SGH- 1337M video - audio samsung duos
2015\Aficionado\Colombia\Drama\Convocatoria\SAMSUN DUOS 4
2015\Profesional\España\Terror\Convocatoria\
2015\Aficionado\Colombia\Drama\Convocatoria\samsung galaxy y lanixs700
2015\Infantil\Colombia\Drama\Convocatoria\Huawei g610
2015\Aficionado\Colombia\Thriller\Convocatoria\Motorola Defy Mini XT320
2015\Aficionado\Colombia\Drama\Convocatoria\SAMSUNG GALAXY Ace GT-S5830M
2015\Aficionado\Colombia\Drama\Convocatoria\iPhone 5S
2015\Infantil\Francia\Documental\Convocatoria\------
2015\Infantil\Colombia\\Convocatoria\AVVIO 778
2015\Aficionado\Colombia\Thriller\Convocatoria\SAMSUNG S4 GT-I9500
2015\Aficionado\Colombia\Drama\Convocatoria\Mlais M52 red note
2015\Infantil\Colombia\\Convocatoria\iphjone 4
2015\Aficionado\Colombia\Drama\Convocatoria\Moto G primera generación y Sony Xperia M2
2015\Aficionado\Colombia\Comedia\Convocatoria\IPHONE 5S
2015\Aficionado\Colombia\Romántica\Convocatoria\SONY XPERIA LT26
2015\Aficionado\Colombia\Terror suspenso\Convocatoria\sony z1 compact
2015\Aficionado\Colombia\Drama, familia\Convocatoria\Samsung Core
2015\Aficionado\Venezuela\Suspenso, terror\Convocatoria\SP-601 samsung galaxy note 10.1 edicion especial 2014
2015\Aficionado\Colombia\Cine experimental\Convocatoria\Huawei Ascend Y330
2015\Profesional\Colombia\Thriller\Convocatoria\Iphone4s - Noki Lumia 1020 - MotoG1
2015\Aficionado\Colombia\Drama\Convocatoria\Iphone 6 plus
2015\Profesional\Colombia\Drama\Convocatoria\Dos celulares samsung S5 y un celular sony xperia Z1
2015\Profesional\Colombia\Suspenso, terror\Convocatoria\moto x - huawei
2015\Profesional\Colombia\Romántica, drama\Convocatoria\Iphone 6
2015\Aficionado\Colombia\Drama, familia\Convocatoria\HUAWEI Y530
2015\Aficionado\Colombia\Terror, suspenso\Convocatoria\Moto G
2015\Profesional\Venezuela\Drama\Convocatoria\ipod Touch generación 5
2015\Infantil\Colombia\\Convocatoria\Huawei 610
2015\Aficionado\Colombia\Drama\Convocatoria\motorola G segunda generación
2015\Profesional\Colombia\\Convocatoria\Iphone 4, Iphone 5S, Iphone 6.
2015\Aficionado\Colombia\\Convocatoria\Nokia 500
2015\Infantil\Colombia\Animación\Convocatoria\SAMSUNG GALAXY SIII
2015\Aficionado\Colombia\\Convocatoria\Sony Xperia m2 aqua
2015\Profesional\Colombia\Ciencia Ficción\Convocatoria\Iphone S4
2015\Aficionado\Colombia\Terror, suspenso\Convocatoria\Sony Xperia V ( Lt 25i )
2015\Profesional\Colombia\\Convocatoria\
2015\Aficionado\Colombia\Terror suspenso\Convocatoria\Sony Xperia Z1 Compact
2015\Infantil\Colombia\\Convocatoria\SAMSUNG CORE
2015\Profesional\Colombia\\Convocatoria\: Samsung Galaxy S4mini
2015\Aficionado\Colombia\Comedia\Convocatoria\LG G2
2015\Aficionado\Colombia\Animación\Convocatoria\Samsung Galaxy
2015\Aficionado\Colombia\Drama\Convocatoria\samsung galaxy tab s
2015\Aficionado\Colombia\Drama\Convocatoria\
2015\Infantil\Colombia\\Convocatoria\Samsung Galaxy S5 EB-BG900BBE
2015\Infantil\Colombia\\Convocatoria\Nokia Lumia 635
2015\Aficionado\Colombia\Drama Familia\Convocatoria\Samsun GS4, Lanix 5130,
2015\Aficionado\Colombia\Romantica\Convocatoria\NOKIA LUMIA 530
2015\Infantil\Colombia\\Convocatoria\Huawei
2015\Infantil\Colombia\\Convocatoria\samsung galaxy alpha
2015\Profesional\Colombia\\Convocatoria\Samsung galaxy s4
2015\Infantil\Colombia\\Convocatoria\Samsung S5 y Samsung S4
2015\Aficionado\Colombia\Drama Familia\Convocatoria\Iphone 5s
2015\Aficionado\Colombia\Documental\Convocatoria\MOTOROLA MOTO G PRIMERA GENERACIÓN Y UN SAMSUNG GALAXY ACE S5830
2015\Aficionado\Colombia\Drama\Convocatoria\iPhone 5
2015\Aficionado\México\Drama\Convocatoria\Samsung Galaxy SIII
2015\Aficionado\Colombia\Cine experimental\Convocatoria\HTC X - MOTO X - Samsug 4s
2015\Aficionado\Colombia\Drama, familia, triste\Convocatoria\Lg G2
2015\Aficionado\Colombia\Romántica\Convocatoria\SAMSUMG GALAXI S5
2015\Infantil\Colombia\\Convocatoria\Ipod Touch 5
2015\Aficionado\Colombia\Drama\Convocatoria\AZUMI A50C+
2015\Aficionado\Colombia\Drama\Convocatoria\Iphone 5S
2015\Aficionado\Colombia\drama\Convocatoria\Azumi LT50 - Claro
2015\Aficionado\Colombia\Thriller\Convocatoria\Iphone 6
2015\Aficionado\Colombia\\Convocatoria\LG L65
